,Unnamed: 0,Föremålsbenämning,Föremålsnr.,Förvärvsnr.,Andra nummer,Material,Plats,Fornlämning,Socken,Landskap,Land,Kontexttyp,Kontextnr.,Museum,Unique Name,Catalog Link,Kategori,Storlek,Antal,Datering,Tidsperiod,Föremålsnummer,Historisk plats,Förvärvsnummer,Omnämns i katalog,Förvärvsmetod,Fyndplats,Arkeologisk kontext,Kontextnamn,Undersökare,Undersökningsår,Antal fragment,Föremålsbenämning_Translated,Föremålsnr._Translated,Andra nummer_Translated,Material_Translated,Plats_Translated,Fornlämning_Translated,Socken_Translated,Landskap_Translated
410,410,Svärd,1142141_HST,9521.0,Undernummer: 10:42,Järn,Karby,,Vendel socken,Uppland,Sverige,Hög,10,Historiska museet,Svärd - 411,https://samlingar.shm.se/object/F1EFBCC8-602D-4F74-AEE1-3F1383A4ABD8,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,1142141_HST,,9521,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=9521,,"Plats: Karby, Fastighet: Karby nr 2, Socken: Vendel socken, Kommun: Tierp kommun, Landskap: Uppland, Land: Sverige",Hög: 10,,"Stolpe, Hjalmar",,,Svärd,1142141_HST,Undernummer: 10:42,Järn,Karby,nan,Vendel socken,Uppland
411,411,Pilspets,978330_HST,35000.0,Fyndnummer: 38872,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2426,Historiska museet,Pilspets - 412,https://samlingar.shm.se/object/988F15C3-7EBB-4156-BCEE-BB173C640624,Vapen och rustningar  Arkeologisk samling,Vikt 5 g  Längd 65 mm  Tjocklek 14 mm,1,800 – 1100,Vikingatid,978330_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2426",R002426,"Ambrosiani, Björn",1991-09-12,,Pilspets,978330_HST,Fyndnummer: 38872,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
412,412,Sköldbuckla,974253_HST,35000.0,Fyndnummer: 93044,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1098,Historiska museet,Sköldbuckla - 413,https://samlingar.shm.se/object/595A26A9-44F9-4AF1-B8B6-CE853B9AA2E1,Vapen och rustningar  Arkeologisk samling,Vikt 13 g  Längd 40 mm,1,800 – 1100,Vikingatid,974253_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1098",R001098,"Ambrosiani, Björn",1990-06-07,2,Sköldbuckla,974253_HST,Fyndnummer: 93044,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
413,413,Spjutspets,978043_HST,35000.0,Fyndnummer: 38933,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2145,Historiska museet,Spjutspets - 414,https://samlingar.shm.se/object/9D308FA1-0782-4B70-9E08-08F51F516D9C,Vapen och rustningar  Arkeologisk samling,Vikt 8 g  Längd 34 mm  Tjocklek 4 mm,1,800 – 1100,Vikingatid,978043_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2145",R002145,"Ambrosiani, Björn",1991-09-18,,Spjutspets,978043_HST,Fyndnummer: 38933,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
414,414,Pilspets,978227_HST,35000.0,Fyndnummer: 38681,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,3024,Historiska museet,Pilspets - 415,https://samlingar.shm.se/object/34049554-5C27-4068-B735-B6A2ECEC7A32,Vapen och rustningar  Arkeologisk samling,Vikt 16 g  Längd 91 mm,1,800 – 1100,Vikingatid,978227_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 3024",R003024,"Ambrosiani, Björn",1991-08-02,,Pilspets,978227_HST,Fyndnummer: 38681,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
415,415,Pilspets a1,979532_HST,35000.0,Fyndnummer: 49663,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,4221,Historiska museet,Pilspets a1 - 416,https://samlingar.shm.se/object/8F2721A1-A2B7-4836-92BD-F5871BD60A07,Vapen och rustningar  Arkeologisk samling,Vikt 3 g  Längd 97 mm  Tjocklek 6 mm,1,800 – 1100,Vikingatid,979532_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 4221",R004221,"Ambrosiani, Björn",1993-07-12,2,Pilspets a1,979532_HST,Fyndnummer: 49663,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
416,416,Pilspets,980066_HST,35000.0,Fyndnummer: 57429,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,4537,Historiska museet,Pilspets - 417,https://samlingar.shm.se/object/69B98898-AAA1-4007-8D5B-D6C6108BFD84,Vapen och rustningar  Arkeologisk samling,Vikt 12 g  Längd 103 mm,1,800 – 1100,Vikingatid,980066_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 4537",R004537,"Ambrosiani, Björn",1993-08-02,,Pilspets,980066_HST,Fyndnummer: 57429,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
417,417,Pilspets,979401_HST,35000.0,Fyndnummer: 66970,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,6953,Historiska museet,Pilspets - 418,https://samlingar.shm.se/object/96E34B68-BB35-4114-B519-0CDE76664A09,Vapen och rustningar  Arkeologisk samling,Vikt 2 g  Längd 76 mm,1,800 – 1100,Vikingatid,979401_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 6953",R006953,"Ambrosiani, Björn",1994-09-08,,Pilspets,979401_HST,Fyndnummer: 66970,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
418,418,Pilspets,979428_HST,35000.0,Fyndnummer: 67024,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,6293,Historiska museet,Pilspets - 419,https://samlingar.shm.se/object/57B8ABFC-5F26-48B8-ACFE-61DF2784707A,Vapen och rustningar  Arkeologisk samling,Vikt 2 g  Längd 85 mm,1,800 – 1100,Vikingatid,979428_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 6293",R006293,"Ambrosiani, Björn",1994-08-04,,Pilspets,979428_HST,Fyndnummer: 67024,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
419,419,Timglaskoger,979433_HST,35000.0,Fyndnummer: 67029,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,6206,Historiska museet,Timglaskoger - 420,https://samlingar.shm.se/object/D59EA2CF-9E3E-432D-9C1D-FECB886B2C21,Vapen och rustningar  Arkeologisk samling,Vikt 2 g  Längd 51 mm  Tjocklek 9 mm,1,800 – 1100,Vikingatid,979433_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 6206",R006206,"Ambrosiani, Björn",1994-07-28,,Timglaskoger,979433_HST,Fyndnummer: 67029,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
420,420,Doppsko,980127_HST,35000.0,Fyndnummer: 57956,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,4723,Historiska museet,Doppsko - 421,https://samlingar.shm.se/object/82992C66-D887-4260-BD17-69F081F24BA4,Vapen och rustningar  Arkeologisk samling,Vikt 24 g  Längd 44 mm  Tjocklek 15 mm,1,800 – 1100,Vikingatid,980127_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 4723",R004723,"Ambrosiani, Björn",1993-09-01,,Doppsko,980127_HST,Fyndnummer: 57956,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
421,421,Doppsko,980358_HST,35000.0,Fyndnummer: 59757,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,5933,Historiska museet,Doppsko - 422,https://samlingar.shm.se/object/CC6E4A33-2759-480C-B893-18D688E5E4F6,Vapen och rustningar  Arkeologisk samling,Vikt 4 g,1,800 – 1100,Vikingatid,980358_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 5933",R005933,"Ambrosiani, Björn",1994-07-06,,Doppsko,980358_HST,Fyndnummer: 59757,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
422,422,Pilspets,977843_HST,35000.0,Fyndnummer: 37938,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1861,Historiska museet,Pilspets - 423,https://samlingar.shm.se/object/5699FDB6-B5E5-46F0-A126-E6DCCDFF94F7,Vapen och rustningar  Arkeologisk samling,Vikt 18.7 g  Längd 125 mm  Tjocklek 5 mm,1,800 – 1100,Vikingatid,977843_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1861",R001861,"Ambrosiani, Björn",1991-08-22,,Pilspets,977843_HST,Fyndnummer: 37938,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
423,423,Pilspets,981474_HST,35000.0,Fyndnummer: 68908,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,7131,Historiska museet,Pilspets - 424,https://samlingar.shm.se/object/327B7B21-7C29-4D07-BD25-1E9946B1CDE9,Vapen och rustningar  Arkeologisk samling,Vikt 3 g  Längd 76 mm,1,800 – 1100,Vikingatid,981474_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 7131",R007131,"Ambrosiani, Björn",1994-09-21,5,Pilspets,981474_HST,Fyndnummer: 68908,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
424,424,Pilspets,981295_HST,35000.0,Fyndnummer: 68028,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,6870,Historiska museet,Pilspets - 425,https://samlingar.shm.se/object/A0E66351-9077-47A8-9ED6-5904D36F33BC,Vapen och rustningar  Arkeologisk samling,Vikt 2 g,1,800 – 1100,Vikingatid,981295_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 6870",R006870,"Ambrosiani, Björn",1994-08-31,1,Pilspets,981295_HST,Fyndnummer: 68028,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
425,425,Pilspets,981296_HST,35000.0,Fyndnummer: 68029,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,6589,Historiska museet,Pilspets - 426,https://samlingar.shm.se/object/6EF7D8F9-713E-4904-9497-A1D890C75664,Vapen och rustningar  Arkeologisk samling,Vikt 1 g,1,800 – 1100,Vikingatid,981296_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 6589",R006589,"Ambrosiani, Björn",1994-08-12,2,Pilspets,981296_HST,Fyndnummer: 68029,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
426,426,Pilspets,981481_HST,35000.0,Fyndnummer: 68915,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2882,Historiska museet,Pilspets - 427,https://samlingar.shm.se/object/58B4117C-593B-4F81-A5FA-F7B032C64222,Vapen och rustningar  Arkeologisk samling,Vikt 1 g,1,800 – 1100,Vikingatid,981481_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2882",R002882,"Ambrosiani, Björn",1992-07-28,2,Pilspets,981481_HST,Fyndnummer: 68915,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
427,427,Svärd,974232_HST,35000.0,Fyndnummer: 21672,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1018,Historiska museet,Svärd - 428,https://samlingar.shm.se/object/10943840-96B3-4253-9D1B-8D86AFEE2E65,Vapen och rustningar  Arkeologisk samling,Vikt 89 g  Längd 71 mm  Bredd 2100 mm,1,800 – 1100,Vikingatid,974232_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1018",R001018,"Ambrosiani, Björn",1990-05-22,,Svärd,974232_HST,Fyndnummer: 21672,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
428,428,Svärd,985284_HST,35000.0,Fyndnummer: 41955,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2632,Historiska museet,Svärd - 429,https://samlingar.shm.se/object/FD4C3FEE-2C7C-4C88-9971-8A582B55C07D,Vapen och rustningar  Arkeologisk samling,Vikt 295 g  Längd 130 mm  Tjocklek 24 mm,1,800 – 1100,Vikingatid,985284_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2632",R002632,"Ambrosiani, Björn",1992-07-06,2,Svärd,985284_HST,Fyndnummer: 41955,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
429,429,Svärd,986083_HST,35000.0,Fyndnummer: 43173,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,3170,Historiska museet,Svärd - 430,https://samlingar.shm.se/object/3645CC85-77B3-4CCA-935E-67C59077E4D3,Vapen och rustningar  Arkeologisk samling,Vikt 102 g  Längd 74 mm  Tjocklek 20 mm,1,800 – 1100,Vikingatid,986083_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 3170",R003170,"Ambrosiani, Björn",1992-08-19,,Svärd,986083_HST,Fyndnummer: 43173,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
430,430,Svärd,108809_HST,4515.0,FID: 108809,"Järn, Silver, Guld, Guld",Dybeck,,Östra Vemmenhög socken,Skåne,Sverige,,,Historiska museet,Svärd - 431,https://samlingar.shm.se/object/7B76CA03-FE89-45AB-BF33-F3A888BEEF4C,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,108809_HST,,4515,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=4515,,"Plats: Dybeck, Socken: Östra Vemmenhög socken, Kommun: Skurup kommun, Landskap: Skåne, Land: Sverige",,,,,,Svärd,108809_HST,FID: 108809,"Järn, Silver, Guld, Guld",Dybeck,nan,Östra Vemmenhög socken,Skåne
431,431,Svärd,108810_HST,19734.0,Undernummer: 36,"Silver, Koppar",Broa,L1976:1548,Halla socken,Gotland,Sverige,Grav,36,Historiska museet,Svärd - 432,https://samlingar.shm.se/object/95BABBEB-D859-4A55-AB6C-165DE4ED43D1,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,108810_HST,,19734,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=19734,,"Plats: Broa, Fornlämning: L1976:1548, Socken: Halla socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige",Grav: 36,,,,,Svärd,108810_HST,Undernummer: 36,"Silver, Koppar",Broa,L1976:1548,Halla socken,Gotland
432,432,Sköld,976926_HST,35000.0,Fyndnummer: 33568,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1394,Historiska museet,Sköld - 433,https://samlingar.shm.se/object/4E34DF3F-4B18-4199-B6FB-1106D6190D72,Vapen och rustningar  Arkeologisk samling,Vikt 176 g,1,800 – 1100,Vikingatid,976926_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1394",R001394,"Ambrosiani, Björn",1991-06-21,,Sköld,976926_HST,Fyndnummer: 33568,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
433,433,Timglaskoger,979434_HST,35000.0,Fyndnummer: 67030,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,6254,Historiska museet,Timglaskoger - 434,https://samlingar.shm.se/object/A3E4975E-B154-44E5-BADB-2DE5FEBC246C,Vapen och rustningar  Arkeologisk samling,Vikt 2 g  Längd 58 mm  Tjocklek 14 mm,1,800 – 1100,Vikingatid,979434_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 6254",R006254,"Ambrosiani, Björn",1994-08-03,,Timglaskoger,979434_HST,Fyndnummer: 67030,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
434,434,Pilspets,985152_HST,35000.0,Fyndnummer: 41684,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2296,Historiska museet,Pilspets - 435,https://samlingar.shm.se/object/9A1FBD0D-EA29-4A91-A8FB-173C9D8D8AE2,Vapen och rustningar  Arkeologisk samling,Vikt 2 g  Längd 19 mm  Tjocklek 8 mm,1,800 – 1100,Vikingatid,985152_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2296",R002296,"Ambrosiani, Björn",1992-06-16,2,Pilspets,985152_HST,Fyndnummer: 41684,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
435,435,Pilspets,985654_HST,35000.0,Fyndnummer: 42663,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2549,Historiska museet,Pilspets - 436,https://samlingar.shm.se/object/7FFDFCE4-A738-4FB4-9E20-D27714E82620,Vapen och rustningar  Arkeologisk samling,Vikt 4 g  Längd 69 mm  Tjocklek 5 mm,1,800 – 1100,Vikingatid,985654_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2549",R002549,"Ambrosiani, Björn",1992-06-30,,Pilspets,985654_HST,Fyndnummer: 42663,Järn,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
436,436,Doppsko,985713_HST,35000.0,Fyndnummer: 42752,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2945,Historiska museet,Doppsko - 437,https://samlingar.shm.se/object/6CBC40EF-7331-47B2-9CF7-897DDF0442FF,Vapen och rustningar  Arkeologisk samling,Vikt 51 g  Längd 89 mm  Tjocklek 12 mm,1,800 – 1100,Vikingatid,985713_HST,"Birka, Adelsö socken",35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,KML,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2945",R002945,"Ambrosiani, Björn",1992-08-06,,Doppsko,985713_HST,Fyndnummer: 42752,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland
